CustomerKey,GeographyKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,Region,Age,BikeBuyer
21648,301,NULL,Ronnie,J,Sun,0,1963-10-13,S,NULL,M,ronnie11@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,1464 Lincoln Dr.,NULL,112-555-0143,2007-08-17,2-5 Miles,North America,53,1
21649,311,NULL,Keith,NULL,Nara,0,1963-09-08,M,NULL,M,keith20@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,48 Calico Way,NULL,207-555-0166,2007-08-22,2-5 Miles,North America,54,1
21650,312,NULL,Cedric,NULL,Zeng,0,1963-11-23,M,NULL,M,cedric22@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,7895 Arlington Way,NULL,305-555-0128,2007-08-19,2-5 Miles,North America,53,1
21651,633,NULL,Sean,L,Cooper,0,1963-11-13,M,NULL,M,sean16@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,8671 Appalachia Dr.,NULL,145-555-0152,2007-09-11,2-5 Miles,North America,53,1
21652,68,NULL,Julia,NULL,Bell,0,1963-10-03,M,NULL,F,julia51@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,7516 Laguna Street,NULL,362-555-0196,2007-05-02,2-5 Miles,North America,53,1
21653,361,NULL,Jose,NULL,Anderson,0,1963-01-04,S,NULL,M,jose71@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,2725 P St.,NULL,702-555-0152,2007-09-30,2-5 Miles,North America,54,1
21654,329,NULL,Aidan,NULL,Barnes,0,1963-11-27,S,NULL,M,aidan3@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,3623 Houston Ct.,NULL,688-555-0128,2007-09-17,2-5 Miles,North America,53,1
21655,56,NULL,Zachary,NULL,Bryant,0,1963-06-21,M,NULL,M,zachary16@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,2941 Jill Ave,NULL,743-555-0146,2007-06-30,2-5 Miles,North America,54,1
21656,69,NULL,Hannah,J,Hayes,0,1963-06-24,M,NULL,F,hannah44@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,3,296 Bel Air Dr.,NULL,115-555-0130,2008-02-17,0-1 Miles,North America,54,0
21657,609,NULL,Sara,J,Green,0,1963-03-07,S,NULL,F,sara41@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,4750 Falls Ct.,NULL,271-555-0149,2007-10-24,2-5 Miles,North America,54,0
21658,68,NULL,Jocelyn,A,Powell,0,1963-09-18,M,NULL,F,jocelyn9@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,1,0,5242 Miguel Drive,NULL,864-555-0118,2007-06-06,2-5 Miles,North America,54,1
21659,50,NULL,Gabrielle,B,Jenkins,0,1963-06-25,M,NULL,F,gabrielle29@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,1,0,1661 Beauty St.,NULL,625-555-0151,2005-07-19,2-5 Miles,North America,54,1
21660,339,NULL,Allison,H,Watson,0,1963-07-28,M,NULL,F,allison7@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,1,0,2739 Sandy Road,NULL,633-555-0132,2008-05-24,2-5 Miles,North America,54,1
21661,163,NULL,Terry,A,Champion,0,1978-08-18,S,NULL,M,terry17@adventure-works.com,30000.00,0,0,High School,Manual,0,1,Charlottenstr 398,NULL,1 (11) 500 555-0170,2007-12-29,1-2 Miles,Europe,39,0
21662,206,NULL,Orlando,L,Muñoz,0,1972-06-01,S,NULL,M,orlando7@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,"26, rue Surcouf",NULL,1 (11) 500 555-0115,2007-10-24,1-2 Miles,Europe,45,0
21663,177,NULL,Kenneth,NULL,Goel,0,1972-08-16,S,NULL,M,kenneth16@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,Reiherweg 4164,NULL,1 (11) 500 555-0187,2008-02-20,0-1 Miles,Europe,45,0
21664,189,NULL,Edwin,NULL,Yuan,0,1972-02-27,S,NULL,M,edwin29@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"7, impasse Ste-Madeleine",NULL,1 (11) 500 555-0159,2008-05-06,1-2 Miles,Europe,45,0
21665,180,NULL,Karl,A,Jai,0,1973-07-08,S,NULL,M,karl12@adventure-works.com,30000.00,0,0,High School,Manual,0,1,"1111, rue de Longchamp",NULL,1 (11) 500 555-0119,2007-10-23,1-2 Miles,Europe,44,1
21666,153,NULL,Leslie,NULL,Jimenez,0,1973-07-04,M,NULL,F,leslie6@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,Hansaallee 8959,NULL,1 (11) 500 555-0131,2008-03-27,0-1 Miles,Europe,44,1
21667,159,NULL,Crystal,A,Zhang,0,1973-03-28,M,NULL,F,crystal2@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,Postfach 99 92 92,NULL,1 (11) 500 555-0133,2008-04-04,1-2 Miles,Europe,44,1
21668,234,NULL,Christina,F,Rogers,0,1973-09-11,M,NULL,F,christina18@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,4929 Relis Valley Road,NULL,1 (11) 500 555-0128,2007-06-26,0-1 Miles,Europe,44,1
21669,236,NULL,Jessica,NULL,Rodriguez,0,1973-04-03,M,NULL,F,jessica68@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,8222 Seabourne Ct.,NULL,1 (11) 500 555-0140,2007-06-01,1-2 Miles,Europe,44,1
21670,187,NULL,Benjamin,A,Lal,0,1972-04-06,S,NULL,M,benjamin31@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"45, rue Faubourg St Antoine",NULL,1 (11) 500 555-0148,2008-03-14,1-2 Miles,Europe,45,0
21671,189,NULL,Nicolas,J,Jai,0,1972-10-24,S,NULL,M,nicolas9@adventure-works.com,30000.00,0,0,High School,Manual,0,1,"44, rue du Départ",NULL,1 (11) 500 555-0160,2007-10-22,2-5 Miles,Europe,44,1
21672,166,NULL,Craig,D,Gomez,0,1972-05-06,S,NULL,M,craig3@adventure-works.com,30000.00,0,0,High School,Manual,0,1,Kampstr 999,NULL,1 (11) 500 555-0140,2008-06-28,2-5 Miles,Europe,45,1
21673,196,NULL,Jésus,M,Gill,0,1972-07-17,S,NULL,M,jésus12@adventure-works.com,30000.00,0,0,High School,Manual,0,1,"76, rue de Berri",NULL,1 (11) 500 555-0174,2007-10-30,1-2 Miles,Europe,45,1
21674,155,NULL,Jada,S,Morris,0,1971-03-21,M,NULL,F,jada10@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,Holzstr 1333,NULL,1 (11) 500 555-0122,2008-04-30,0-1 Miles,Europe,46,0
21675,202,NULL,Adriana,NULL,Rana,0,1971-02-10,S,NULL,F,adriana12@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,"27, place Beaubernard",NULL,1 (11) 500 555-0117,2008-07-18,0-1 Miles,Europe,46,0
21676,219,NULL,Valerie,A,Guo,0,1971-07-08,S,NULL,F,valerie19@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"4, rue de Maubeuge",NULL,1 (11) 500 555-0183,2008-06-30,1-2 Miles,Europe,46,0
21677,220,NULL,Cedric,H,Chander,0,1971-11-25,S,NULL,M,cedric34@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,"311, rue Villedo",NULL,1 (11) 500 555-0112,2008-05-01,1-2 Miles,Europe,45,0
21678,260,NULL,Alvin,L,Tang,0,1971-07-12,S,NULL,M,alvin26@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,8328 Melinda Court,NULL,1 (11) 500 555-0118,2007-09-10,0-1 Miles,Europe,46,0
21679,230,NULL,Drew,R,Yuan,0,1971-10-08,S,NULL,M,drew7@adventure-works.com,30000.00,0,0,High School,Manual,0,1,4684 Frigate Ct.,NULL,1 (11) 500 555-0185,2008-01-14,2-5 Miles,Europe,45,1
21680,135,NULL,Ricky,L,Torres,0,1971-05-27,S,NULL,M,ricky12@adventure-works.com,30000.00,0,0,High School,Manual,0,1,Postfach 66 16 16,NULL,1 (11) 500 555-0145,2007-09-07,2-5 Miles,Europe,46,0
21681,157,NULL,Casey,D,Ortega,0,1971-07-01,S,NULL,M,casey46@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,1,Rehstr 42435,NULL,1 (11) 500 555-0146,2008-04-19,1-2 Miles,Europe,46,1
21682,234,NULL,Katrina,NULL,Goel,0,1971-09-06,S,NULL,F,katrina18@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,9428 Redrock Dr.,NULL,1 (11) 500 555-0146,2008-04-07,1-2 Miles,Europe,46,0
21683,279,NULL,Henry,NULL,Suri,0,1971-02-15,S,NULL,M,henry2@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,6947 Jemco Court,NULL,1 (11) 500 555-0113,2008-01-02,0-1 Miles,Europe,46,1
21684,189,NULL,Mariah,R,Bennett,0,1917-10-15,M,NULL,F,mariah5@adventure-works.com,10000.00,4,0,Partial High School,Manual,1,2,"62, rue de l´Esplanade",NULL,1 (11) 500 555-0116,2008-02-12,1-2 Miles,Europe,99,0
21685,632,NULL,Bailey,NULL,Green,0,1974-07-17,S,NULL,F,bailey34@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,1,3682 Jeff Ct.,NULL,978-555-0173,2008-05-29,1-2 Miles,North America,43,1
21686,302,NULL,Albert,A,Ortega,0,1974-09-17,M,NULL,M,albert22@adventure-works.com,40000.00,3,3,Partial College,Clerical,0,2,6793 Bonifacio St.,NULL,645-555-0128,2008-01-20,0-1 Miles,North America,43,0
21687,316,NULL,Sarah,M,Brown,0,1974-01-11,S,NULL,F,sarah6@adventure-works.com,50000.00,0,0,Graduate Degree,Skilled Manual,0,0,4684 Ptarmigan Drive,NULL,741-555-0122,2008-04-21,0-1 Miles,North America,43,0
21688,361,NULL,Jesse,NULL,Morris,0,1930-12-17,S,NULL,M,jesse19@adventure-works.com,70000.00,5,0,Graduate Degree,Skilled Manual,1,0,5108 Heights Avenue,NULL,585-555-0160,2007-09-13,1-2 Miles,North America,86,0
21689,609,NULL,Olivia,Z,Simmons,0,1931-02-04,M,NULL,F,olivia60@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,1,2168 Terra Calitina,NULL,561-555-0176,2008-05-16,1-2 Miles,North America,86,0
21690,49,NULL,Samantha,NULL,Thomas,0,1966-07-27,S,NULL,F,samantha12@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,2982 Evelyn Court,NULL,198-555-0136,2007-10-20,0-1 Miles,North America,51,0
21691,59,NULL,Brandon,S,Martin,0,1966-09-02,S,NULL,M,brandon35@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,8921 Villageoaks Dr.,NULL,251-555-0144,2007-11-01,0-1 Miles,North America,51,0
21692,648,NULL,Savannah,L,Ward,0,1966-11-06,S,NULL,F,savannah11@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,6149 Everett Court,NULL,709-555-0164,2008-01-13,0-1 Miles,North America,50,0
21693,299,NULL,Alyssa,C,Ashe,0,1966-07-28,S,NULL,F,alyssa9@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,6732 Geary,NULL,909-555-0168,2007-12-02,0-1 Miles,North America,51,0
21694,299,NULL,Bobby,NULL,Sai,0,1966-06-21,S,NULL,M,bobby4@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,2028 Reva Dr.,NULL,162-555-0174,2008-03-17,0-1 Miles,North America,51,0
21695,299,NULL,Ethan,E,Rodriguez,0,1966-10-06,M,NULL,M,ethan38@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,1,0,7899 E St.,NULL,830-555-0181,2008-05-30,1-2 Miles,North America,50,1
21696,614,NULL,Gabrielle,A,Watson,0,1953-05-14,M,NULL,F,gabrielle18@adventure-works.com,10000.00,2,1,High School,Manual,0,2,7682 Fern Leaf Lane,NULL,746-555-0185,2008-07-01,0-1 Miles,North America,64,0
21697,385,NULL,Dalton,C,Powell,0,1953-10-19,M,NULL,M,dalton54@adventure-works.com,10000.00,2,1,High School,Manual,1,2,1971 Cleveland Ave.,NULL,559-555-0142,2008-04-23,1-2 Miles,North America,63,0
21698,311,NULL,Tracy,NULL,She,0,1953-07-18,M,NULL,F,tracy2@adventure-works.com,20000.00,2,0,High School,Manual,0,2,8251 La Mar.,NULL,742-555-0181,2007-09-18,1-2 Miles,North America,64,0
21699,339,NULL,Logan,J,Sharma,0,1954-04-01,M,NULL,M,logan3@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,8255 Highland Road,NULL,895-555-0151,2008-05-02,1-2 Miles,North America,63,1
21700,352,NULL,Juan,M,Ramirez,0,1954-10-04,M,NULL,M,juan17@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,1201 St. Francis St.,NULL,928-555-0125,2008-05-02,1-2 Miles,North America,62,1
21701,542,NULL,Abigail,J,Sanders,0,1955-07-08,M,NULL,F,abigail24@adventure-works.com,30000.00,1,0,High School,Clerical,1,2,5809 Mount Aire Parkway,NULL,190-555-0122,2007-12-10,1-2 Miles,North America,62,0
21702,64,NULL,Paige,NULL,Gonzales,0,1955-02-06,M,NULL,F,paige16@adventure-works.com,30000.00,2,0,High School,Clerical,0,2,9513 Roslyn Drive,NULL,190-555-0117,2007-09-13,0-1 Miles,North America,62,0
21703,69,NULL,Paige,NULL,Blue,0,1955-09-11,M,NULL,F,paige38@adventure-works.com,30000.00,2,0,High School,Clerical,0,2,7237 Cardinal Ct,NULL,566-555-0190,2008-03-04,1-2 Miles,North America,62,0
21704,637,NULL,Charles,D,Martinez,0,1955-04-26,M,NULL,M,charles21@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,9900 Clearbrook Drive,NULL,122-555-0118,2008-05-15,1-2 Miles,North America,62,1
21705,307,NULL,Warren,N,Sharma,0,1956-10-10,M,NULL,M,warren40@adventure-works.com,30000.00,2,0,High School,Skilled Manual,0,2,8490 Longbrood Way,NULL,121-555-0116,2008-06-07,0-1 Miles,North America,60,0
21706,612,NULL,Haley,NULL,Murphy,0,1957-12-08,M,NULL,F,haley6@adventure-works.com,30000.00,2,0,High School,Skilled Manual,1,2,476 Dancing Road,NULL,181-555-0119,2008-02-24,1-2 Miles,North America,59,0
21707,618,NULL,Cassidy,G,Simmons,0,1957-02-18,M,NULL,F,cassidy16@adventure-works.com,30000.00,2,0,High School,Skilled Manual,1,2,6194 Garden Ave,NULL,553-555-0183,2008-04-24,1-2 Miles,North America,60,0
21708,616,NULL,Andrea,L,Brooks,0,1958-02-04,M,NULL,F,andrea2@adventure-works.com,40000.00,2,0,Partial College,Clerical,1,1,5625 7810th Avenue,NULL,784-555-0176,2008-02-05,0-1 Miles,North America,59,0
21709,546,NULL,Katherine,J,Torres,0,1958-10-09,S,NULL,F,katherine17@adventure-works.com,40000.00,2,0,Partial College,Clerical,1,1,6406 Pepper Way,NULL,452-555-0116,2008-05-06,1-2 Miles,North America,58,1
21710,62,NULL,Brittany,NULL,Gonzales,0,1958-11-05,M,NULL,F,brittany15@adventure-works.com,40000.00,2,0,Partial College,Clerical,1,1,2332 Treat Blvd,NULL,978-555-0123,2005-07-24,1-2 Miles,North America,58,1
21711,383,NULL,Hailey,J,Gray,0,1958-11-11,S,NULL,F,hailey15@adventure-works.com,40000.00,2,0,Partial College,Clerical,1,1,44 Garcia,NULL,643-555-0126,2008-05-08,1-2 Miles,North America,58,1
21712,316,NULL,Megan,R,Ross,0,1958-06-14,M,NULL,F,megan54@adventure-works.com,80000.00,5,0,Graduate Degree,Skilled Manual,1,0,80 Sunview Terrace,NULL,372-555-0116,2007-11-07,1-2 Miles,North America,59,0
21713,315,NULL,Jose,B,Parker,0,1958-12-11,S,NULL,M,jose37@adventure-works.com,80000.00,5,0,Graduate Degree,Skilled Manual,0,0,76 Woodcrest Dr.,NULL,837-555-0179,2007-11-28,0-1 Miles,North America,58,0
21714,612,NULL,Carmen,M,Patel,0,1958-09-09,S,NULL,F,carmen7@adventure-works.com,80000.00,5,0,Graduate Degree,Skilled Manual,0,0,6490 Haviland Place,NULL,505-555-0130,2008-07-05,0-1 Miles,North America,59,0
21715,644,NULL,Jonathan,F,Ross,0,1958-05-13,M,NULL,M,jonathan3@adventure-works.com,80000.00,5,0,Graduate Degree,Skilled Manual,1,0,5251 Driftwood Drive,NULL,553-555-0137,2007-08-16,1-2 Miles,North America,59,0
21716,612,NULL,Gerald,C,Sara,0,1958-03-02,M,NULL,M,gerald40@adventure-works.com,80000.00,4,0,Graduate Degree,Skilled Manual,0,0,339 Norcross Lane,NULL,980-555-0176,2008-03-12,0-1 Miles,North America,59,0
21717,374,NULL,Angel,M,King,0,1959-07-13,M,NULL,M,angel41@adventure-works.com,40000.00,2,0,Partial College,Clerical,1,1,2147 N. 66th Street,NULL,344-555-0174,2008-07-31,0-1 Miles,North America,58,0
21718,336,NULL,Devin,B,Roberts,0,1959-11-18,S,NULL,M,devin36@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,1969 Meadowvale Court,NULL,159-555-0161,2008-02-27,1-2 Miles,North America,57,0
21719,543,NULL,Morgan,NULL,Torres,0,1959-11-26,S,NULL,F,morgan61@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,8136 Guadalajara,NULL,208-555-0145,2008-05-03,1-2 Miles,North America,57,0
21720,301,NULL,Raul,NULL,Jai,0,1959-05-08,S,NULL,M,raul10@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,0,0,5361 Hungry Road,NULL,996-555-0127,2007-08-24,0-1 Miles,North America,58,0
21721,635,NULL,Sara,NULL,Campbell,0,1959-05-25,S,NULL,F,sara32@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,7441 Clay Rd,NULL,353-555-0198,2008-04-15,1-2 Miles,North America,58,0
21722,372,NULL,Spencer,R,Wood,0,1959-05-05,M,NULL,M,spencer3@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,6917 Del Monte Court,NULL,272-555-0117,2008-05-13,1-2 Miles,North America,58,0
21723,302,NULL,Tiffany,L,Huang,0,1972-03-09,M,NULL,F,tiffany6@adventure-works.com,50000.00,0,0,Graduate Degree,Skilled Manual,1,0,2807 10th Avenue,NULL,502-555-0169,2008-05-25,1-2 Miles,North America,45,1
21724,311,NULL,Mandy,NULL,Yang,0,1972-09-12,S,NULL,F,mandy6@adventure-works.com,50000.00,0,0,Graduate Degree,Skilled Manual,0,0,33 RiverRock Dr,NULL,232-555-0158,2008-01-13,0-1 Miles,North America,45,0
21725,69,NULL,Gabrielle,C,Cannata,0,1972-08-21,S,NULL,F,gabrielle50@adventure-works.com,50000.00,0,0,Graduate Degree,Skilled Manual,0,0,8607 Pineview Lane,NULL,504-555-0188,2008-01-13,0-1 Miles,North America,45,0
21726,63,NULL,Morgan,NULL,Hall,0,1973-08-22,S,NULL,F,morgan45@adventure-works.com,40000.00,0,0,Graduate Degree,Skilled Manual,0,0,4387 Treat Blvd,NULL,417-555-0179,2008-01-15,0-1 Miles,North America,44,0
21727,64,NULL,Arianna,NULL,Flores,0,1973-06-24,M,NULL,F,arianna10@adventure-works.com,40000.00,0,0,Graduate Degree,Skilled Manual,1,0,4082 Shell Ct,NULL,580-555-0124,2005-07-30,1-2 Miles,North America,44,1
21728,612,NULL,Madison,K,Harris,0,1973-07-09,S,NULL,F,madison14@adventure-works.com,40000.00,0,0,Graduate Degree,Skilled Manual,1,0,1268 Joseph Ave,NULL,456-555-0114,2008-05-03,1-2 Miles,North America,44,1
21729,641,NULL,Alexandria,L,Morgan,0,1973-07-11,S,NULL,F,alexandria35@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,0,651 Bridgeview St,NULL,881-555-0181,2008-03-29,1-2 Miles,North America,44,0
21730,301,NULL,Noah,A,Campbell,0,1973-04-20,M,NULL,M,noah34@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,0,573 Willow Creek Ct.,NULL,220-555-0114,2008-06-06,1-2 Miles,North America,44,0
21731,331,NULL,Alexandra,J,Diaz,0,1973-07-25,M,NULL,F,alexandra43@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,0,3255 Marsh Elder,NULL,277-555-0156,2008-06-22,1-2 Miles,North America,44,0
21732,57,NULL,Ian,E,Johnson,0,1972-10-24,S,NULL,M,ian2@adventure-works.com,50000.00,1,0,Graduate Degree,Skilled Manual,1,0,9500 Normal Avenue,NULL,119-555-0194,2008-04-16,1-2 Miles,North America,44,0
21733,627,NULL,Ian,M,Simmons,0,1971-11-04,S,NULL,M,ian55@adventure-works.com,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,9512 C. Mt. Hood,NULL,286-555-0117,2008-06-17,1-2 Miles,North America,45,0
21734,337,NULL,Grace,NULL,Garcia,0,1971-08-02,M,NULL,F,grace16@adventure-works.com,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,4421 Alderwood Lane,NULL,824-555-0118,2008-07-09,1-2 Miles,North America,46,0
21735,314,NULL,Grace,R,Diaz,0,1971-04-25,M,NULL,F,grace68@adventure-works.com,70000.00,1,0,Graduate Degree,Skilled Manual,1,0,6194 Via Maria,NULL,870-555-0156,2008-06-29,0-1 Miles,North America,46,0
21736,301,NULL,Thomas,D,Thompson,0,1971-04-24,M,NULL,M,thomas77@adventure-works.com,70000.00,1,0,Graduate Degree,Skilled Manual,0,0,1553 Fairfield Ave.,NULL,894-555-0159,2008-05-19,0-1 Miles,North America,46,0
21737,223,NULL,Timothy,A,Rivera,0,1962-08-19,S,NULL,M,timothy18@adventure-works.com,10000.00,1,0,Graduate Degree,Manual,1,0,"4, quai de Grenelle",NULL,1 (11) 500 555-0197,2008-05-06,0-1 Miles,Europe,55,0
21738,265,NULL,Francis,J,Alonso,0,1962-09-18,M,NULL,M,francis5@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,2062 Woodruff Lane,NULL,1 (11) 500 555-0150,2008-06-06,0-1 Miles,Europe,55,0
21739,273,NULL,Dale,E,Rai,0,1962-08-21,S,NULL,M,dale15@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,8609 Camino Peral,NULL,1 (11) 500 555-0163,2007-10-06,0-1 Miles,Europe,55,0
21740,273,NULL,Taylor,NULL,Walker,0,1962-10-26,M,NULL,F,taylor69@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,3274 Corrinne Court,NULL,1 (11) 500 555-0184,2008-07-17,0-1 Miles,Europe,54,0
21741,54,NULL,Alexa,E,Sanders,0,1956-06-14,M,NULL,F,alexa3@adventure-works.com,70000.00,3,0,Partial College,Professional,1,2,1133 Fillet Ave,NULL,263-555-0147,2005-07-25,5-10 Miles,North America,61,1
21742,51,NULL,Katelyn,B,Cox,0,1965-11-15,M,NULL,F,katelyn9@adventure-works.com,90000.00,4,4,Partial College,Professional,1,3,8754 San Marino Ct,NULL,398-555-0188,2007-10-31,2-5 Miles,North America,51,0
21743,307,NULL,Theresa,NULL,Rubio,0,1965-10-21,M,NULL,F,theresa17@adventure-works.com,110000.00,2,2,Bachelors,Management,1,4,4777 Rockne Drive,NULL,351-555-0167,2007-10-31,2-5 Miles,North America,51,0
21744,310,NULL,Emma,NULL,Perry,0,1965-03-18,M,NULL,F,emma54@adventure-works.com,110000.00,3,2,Bachelors,Management,1,4,2685 Keith Court,NULL,341-555-0164,2008-04-01,2-5 Miles,North America,52,0
21745,52,NULL,Isabel,M,Foster,0,1964-08-02,S,NULL,F,isabel15@adventure-works.com,80000.00,4,3,Bachelors,Management,1,0,2594 Benton Street,NULL,817-555-0143,2008-02-11,2-5 Miles,North America,53,0
21746,334,NULL,Xavier,NULL,Hernandez,0,1962-03-16,M,NULL,M,xavier24@adventure-works.com,40000.00,3,2,High School,Skilled Manual,1,2,144 Santa Monica,NULL,404-555-0118,2008-05-24,2-5 Miles,North America,55,1
21747,302,NULL,Derrick,NULL,Munoz,0,1962-04-16,M,NULL,M,derrick7@adventure-works.com,70000.00,1,0,Bachelors,Professional,1,1,266 H Street,NULL,503-555-0119,2007-09-01,2-5 Miles,North America,55,1
21748,325,NULL,Wyatt,NULL,Harris,0,1962-10-25,S,NULL,M,wyatt14@adventure-works.com,70000.00,1,0,Bachelors,Professional,0,1,7646 Strasbourg Lane,NULL,712-555-0185,2007-09-05,0-1 Miles,North America,54,1
21749,310,NULL,Ashley,G,Williams,0,1942-02-25,S,NULL,F,ashley2@adventure-works.com,50000.00,4,0,Bachelors,Management,0,2,805 Rainier Dr.,NULL,143-555-0198,2008-05-27,1-2 Miles,North America,75,1
21750,312,NULL,Carlos,E,Reed,0,1942-10-09,M,NULL,M,carlos23@adventure-works.com,60000.00,3,0,Graduate Degree,Management,1,2,4003 Woodcrest Dr,NULL,129-555-0154,2007-10-04,10+ Miles,North America,74,0
21751,335,NULL,Logan,D,Jackson,0,1942-11-10,M,NULL,M,logan63@adventure-works.com,60000.00,3,0,Graduate Degree,Management,1,2,7223 Brush Creek Court,NULL,169-555-0196,2008-02-24,1-2 Miles,North America,74,0
21752,41,NULL,Rafael,M,Li,0,1942-04-04,M,NULL,M,rafael3@adventure-works.com,60000.00,3,0,Graduate Degree,Management,1,2,5860 Rock Creek Pl.,NULL,838-555-0117,2008-06-07,10+ Miles,North America,75,0
21753,536,NULL,Morgan,NULL,Robinson,0,1942-11-22,M,NULL,F,morgan39@adventure-works.com,70000.00,5,0,Bachelors,Management,1,2,4468 Arleda Lane,NULL,728-555-0198,2007-11-01,1-2 Miles,North America,74,0
21754,548,NULL,Kaitlyn,NULL,Lopez,0,1942-10-09,M,NULL,F,kaitlyn19@adventure-works.com,70000.00,5,0,Bachelors,Management,0,2,3141 Gingham Way,NULL,841-555-0144,2008-03-19,1-2 Miles,North America,74,0
21755,312,NULL,Lucas,R,White,0,1943-03-24,M,NULL,M,lucas26@adventure-works.com,70000.00,5,0,Bachelors,Management,1,2,2581 Browse Ct,NULL,703-555-0112,2008-04-17,1-2 Miles,North America,74,0
21756,369,NULL,Allison,NULL,Carter,0,1943-11-24,M,NULL,F,allison33@adventure-works.com,80000.00,5,0,Bachelors,Management,0,2,7535 Hoover Court,NULL,299-555-0175,2007-09-02,1-2 Miles,North America,73,1
21757,623,NULL,Elijah,S,Wang,0,1943-09-12,M,NULL,M,elijah26@adventure-works.com,80000.00,5,0,Bachelors,Management,1,2,7614 Inez Ave,NULL,922-555-0134,2008-07-26,5-10 Miles,North America,74,0
21758,612,NULL,Patricia,S,Malhotra,0,1944-02-22,M,NULL,F,patricia10@adventure-works.com,40000.00,4,0,High School,Professional,1,2,42 Longview Road,NULL,419-555-0139,2008-04-15,10+ Miles,North America,73,0
21759,71,NULL,Jennifer,A,Moore,0,1944-04-20,M,NULL,F,jennifer36@adventure-works.com,40000.00,4,0,High School,Professional,1,2,2802 Clayton Way,NULL,959-555-0165,2008-06-18,10+ Miles,North America,73,0
21760,311,NULL,Margaret,K,She,0,1944-10-18,M,NULL,F,margaret28@adventure-works.com,40000.00,4,0,High School,Professional,1,2,6480 Croyden Dr.,NULL,607-555-0153,2008-04-07,10+ Miles,North America,72,0
21761,374,NULL,Makayla,NULL,Sanders,0,1944-08-16,S,NULL,F,makayla3@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,9383 Ten Penny Lane,NULL,868-555-0191,2008-01-17,10+ Miles,North America,73,0
