GeographyKey,FirstName,MiddleName,LastName,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer,AgeRegularBin
134.0,Monica,D,Malhotra,M,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,50.0,1,50.0
201.0,Cara,E,Sun,M,F,1.0,1.0,Bachelors,Clerical,1.0,2-5 Miles,Europe,51.0,1,65.0
202.0,Alfredo,W,Diaz,S,M,2.0,2.0,High School,Manual,1.0,0-1 Miles,Europe,51.0,0,65.0
121.0,Tiffany,P,Sun,S,F,2.0,2.0,High School,Manual,1.0,0-1 Miles,Europe,52.0,1,65.0
259.0,Kristina,A,Patel,S,F,2.0,2.0,High School,Manual,1.0,0-1 Miles,Europe,52.0,1,65.0
241.0,Richard,A,Kelly,M,M,1.0,1.0,Bachelors,Skilled Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
161.0,Sandra,N,Ma,S,F,5.0,2.0,Partial High School,Manual,1.0,0-1 Miles,Europe,52.0,0,65.0
147.0,Richard,I,Williams,M,M,4.0,0.0,High School,Manual,2.0,0-1 Miles,Europe,86.0,0,50.0
139.0,Bradley,T,Xu,S,M,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,53.0,0,65.0
177.0,Sabrina,A,Jimenez,S,F,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,53.0,0,65.0
211.0,Cedric,A,Raji,S,M,3.0,3.0,High School,Manual,0.0,0-1 Miles,Europe,52.0,1,65.0
190.0,April,J,Sharma,S,F,3.0,3.0,High School,Manual,0.0,0-1 Miles,Europe,53.0,0,65.0
171.0,Tammy,A,Weber,S,F,3.0,3.0,High School,Manual,1.0,0-1 Miles,Europe,54.0,1,65.0
186.0,Byron,A,Romero,S,M,3.0,3.0,High School,Manual,1.0,0-1 Miles,Europe,54.0,1,65.0
231.0,Ramon,A,She,S,M,3.0,3.0,High School,Manual,1.0,0-1 Miles,Europe,53.0,1,65.0
164.0,Ross,J,Suri,S,M,3.0,3.0,High School,Manual,2.0,0-1 Miles,Europe,54.0,0,65.0
138.0,Gina,M,Navarro,M,F,2.0,0.0,Partial College,Manual,1.0,2-5 Miles,Europe,84.0,0,50.0
162.0,Edwin,M,Chande,M,M,1.0,0.0,Bachelors,Skilled Manual,1.0,2-5 Miles,Europe,84.0,0,50.0
196.0,Tonya,A,Shen,M,F,0.0,0.0,Bachelors,Professional,0.0,0-1 Miles,Europe,51.0,1,65.0
147.0,Renee,K,Ramos,M,F,0.0,0.0,Bachelors,Professional,0.0,0-1 Miles,Europe,51.0,1,65.0
151.0,Franklin,E,Chander,M,M,1.0,0.0,Graduate Degree,Skilled Manual,0.0,0-1 Miles,Europe,82.0,0,50.0
233.0,Michele,A,Suri,M,F,1.0,0.0,Graduate Degree,Skilled Manual,0.0,0-1 Miles,Europe,83.0,0,50.0
221.0,Deanna,D,Sai,S,F,2.0,2.0,Partial College,Clerical,1.0,0-1 Miles,Europe,52.0,1,65.0
205.0,Deanna,A,Prasad,S,F,2.0,2.0,Partial College,Clerical,1.0,0-1 Miles,Europe,52.0,1,65.0
183.0,Clarence,S,Jai,S,M,2.0,2.0,Partial College,Clerical,1.0,0-1 Miles,Europe,52.0,1,65.0
197.0,Frank,A,Gomez,S,M,2.0,2.0,Partial College,Clerical,1.0,0-1 Miles,Europe,52.0,1,65.0
239.0,Karen,R,Zhu,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,52.0,0,65.0
249.0,Kathleen,E,Munoz,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,52.0,0,65.0
185.0,Wayne,M,Xu,S,M,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,53.0,0,65.0
186.0,Haley,D,Edwards,S,F,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,53.0,0,65.0
223.0,Tiffany,J,Liu,M,F,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,53.0,0,65.0
165.0,Kurt,A,Shan,S,M,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,53.0,0,65.0
213.0,Peter,A,Xie,S,M,3.0,3.0,Partial College,Clerical,0.0,0-1 Miles,Europe,54.0,0,65.0
150.0,Yolanda,W,Raji,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,53.0,1,65.0
161.0,Armando,W,Ruiz,S,M,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,40.0,0,50.0
260.0,Trisha,A,She,S,F,4.0,4.0,High School,Manual,1.0,0-1 Miles,Europe,41.0,1,50.0
163.0,Victor,A,Alvarez,S,M,5.0,5.0,High School,Manual,2.0,0-1 Miles,Europe,38.0,0,50.0
154.0,Terrence,W,Raji,S,M,5.0,5.0,High School,Manual,2.0,0-1 Miles,Europe,37.0,0,50.0
276.0,Nancy,L,Kapoor,S,F,3.0,3.0,Partial College,Clerical,2.0,0-1 Miles,Europe,37.0,0,50.0
187.0,Benjamin,A,Flores,S,M,3.0,3.0,Partial College,Clerical,2.0,0-1 Miles,Europe,38.0,0,50.0
264.0,Alisha,R,He,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,53.0,1,65.0
175.0,Alexia,W,Griffin,M,F,1.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,55.0,1,65.0
263.0,Jessie,W,Zheng,M,M,1.0,0.0,Bachelors,Skilled Manual,1.0,0-1 Miles,Europe,55.0,1,65.0
155.0,Carmen,A,Malhotra,S,F,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,39.0,0,50.0
268.0,Victor,A,Torres,S,M,0.0,0.0,High School,Manual,1.0,1-2 Miles,Europe,41.0,0,50.0
172.0,Shawna,A,Tang,S,F,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,42.0,0,50.0
202.0,Cassie,A,Raji,M,F,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,41.0,0,50.0
161.0,Evelyn,W,Patel,S,F,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,41.0,0,50.0
160.0,Ethan,J,Robinson,M,M,4.0,0.0,High School,Manual,2.0,0-1 Miles,Europe,36.0,0,50.0
162.0,Karen,K,Zhang,S,F,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,43.0,0,50.0
130.0,Bruce,A,Sanchez,S,M,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,43.0,0,50.0
239.0,Bruce,B,Garcia,S,M,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,43.0,0,50.0
207.0,Kelli,A,Kumar,S,F,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,42.0,1,50.0
186.0,Logan,A,Clark,M,M,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,41.0,1,50.0
219.0,Curtis,L,Liu,M,M,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,43.0,0,50.0
243.0,Sheena,A,Xie,S,F,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,44.0,0,50.0
279.0,Stanley,A,Srini,S,M,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,44.0,0,50.0
186.0,Katie,A,Chande,S,F,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,44.0,0,50.0
246.0,Kendra,A,Carlson,S,F,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,44.0,0,50.0
134.0,Toni,A,Arun,S,F,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,44.0,1,50.0
213.0,Terry,P,Jai,S,M,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,44.0,1,50.0
143.0,Latasha,A,Alvarez,M,F,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,43.0,1,50.0
229.0,Alisha,A,Sun,S,F,0.0,0.0,Partial College,Clerical,1.0,1-2 Miles,Europe,42.0,0,50.0
626.0,Patrick,H,Watson,S,M,4.0,2.0,High School,Skilled Manual,2.0,2-5 Miles,North America,56.0,1,65.0
348.0,Sara,A,Cooper,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,56.0,1,65.0
64.0,Caroline,A,Price,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,55.0,1,65.0
360.0,Maria,J,Young,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,56.0,1,65.0
494.0,Stefanie,A,Smith,S,F,0.0,0.0,Bachelors,Professional,1.0,2-5 Miles,North America,56.0,0,65.0
49.0,Jake,A,Zeng,S,M,0.0,0.0,Bachelors,Professional,1.0,0-1 Miles,North America,56.0,0,65.0
51.0,Trevor,A,Harrison,S,M,0.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,50.0,0,50.0
316.0,Haley,A,Price,S,F,0.0,0.0,Graduate Degree,Professional,1.0,0-1 Miles,North America,50.0,1,50.0
334.0,Logan,A,Washington,M,M,0.0,0.0,Graduate Degree,Professional,1.0,0-1 Miles,North America,50.0,1,50.0
299.0,Riley,S,Patterson,S,F,3.0,0.0,High School,Skilled Manual,2.0,2-5 Miles,North America,36.0,0,50.0
644.0,Bailey,E,Gonzalez,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,57.0,1,65.0
634.0,Sara,A,Carter,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,57.0,1,65.0
314.0,Jesse,A,Bailey,M,M,4.0,0.0,High School,Professional,2.0,1-2 Miles,North America,73.0,0,80.0
361.0,Dylan,A,Anderson,M,M,4.0,0.0,Bachelors,Management,2.0,1-2 Miles,North America,73.0,0,80.0
358.0,Alexandria,C,Ward,S,F,4.0,0.0,Bachelors,Management,2.0,10+ Miles,North America,73.0,0,80.0
334.0,Catherine,A,Rivera,M,F,4.0,0.0,High School,Professional,2.0,2-5 Miles,North America,72.0,0,80.0
50.0,Julia,A,Brown,S,F,5.0,0.0,Bachelors,Management,2.0,2-5 Miles,North America,72.0,0,80.0
300.0,Steve,J,He,S,M,5.0,0.0,Bachelors,Management,3.0,10+ Miles,North America,71.0,1,80.0
547.0,Jackson,E,King,M,M,5.0,0.0,Bachelors,Management,0.0,10+ Miles,North America,71.0,1,80.0
385.0,Ethan,A,Walker,M,M,5.0,0.0,Bachelors,Management,0.0,2-5 Miles,North America,70.0,1,80.0
316.0,Elijah,E,Hill,M,M,5.0,0.0,Bachelors,Management,0.0,10+ Miles,North America,71.0,0,80.0
369.0,Alyssa,P,Martinez,M,F,4.0,0.0,Bachelors,Management,2.0,10+ Miles,North America,71.0,0,80.0
326.0,Katelyn,E,Campbell,M,F,4.0,0.0,Bachelors,Management,2.0,2-5 Miles,North America,71.0,0,80.0
552.0,Maria,D,Perez,S,F,4.0,0.0,Bachelors,Management,2.0,10+ Miles,North America,71.0,0,80.0
361.0,Robert,A,Chen,M,M,4.0,0.0,Bachelors,Management,2.0,10+ Miles,North America,71.0,0,80.0
626.0,Julia,L,Hall,S,F,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,70.0,0,80.0
374.0,Courtney,C,Adams,S,F,2.0,1.0,Partial College,Professional,1.0,2-5 Miles,North America,70.0,1,80.0
307.0,Andre,F,Mehta,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,70.0,0,80.0
49.0,Philip,A,Ruiz,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,70.0,0,80.0
49.0,Ruben,A,Srini,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,70.0,0,80.0
331.0,Victoria,A,Martin,M,F,5.0,0.0,Bachelors,Management,3.0,10+ Miles,North America,70.0,1,80.0
347.0,Paige,A,Richardson,M,F,5.0,0.0,Bachelors,Management,3.0,2-5 Miles,North America,69.0,1,80.0
60.0,Amanda,A,Parker,M,F,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,69.0,0,80.0
614.0,Steven,E,Sanchez,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,68.0,0,80.0
618.0,Osarumwense,Uwaifiokun,Agbonile,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,69.0,0,80.0
634.0,Jessica,A,Diaz,S,F,2.0,1.0,Partial College,Professional,1.0,2-5 Miles,North America,69.0,1,80.0
310.0,Christy,U,Nath,S,F,2.0,1.0,Partial College,Professional,2.0,2-5 Miles,North America,69.0,1,80.0
311.0,Jaclyn,R,Zeng,S,F,2.0,1.0,Partial College,Professional,2.0,2-5 Miles,North America,68.0,1,80.0
326.0,Marcus,J,Long,S,M,2.0,1.0,Bachelors,Management,0.0,10+ Miles,North America,69.0,0,80.0
336.0,Seth,A,Stewart,M,M,2.0,1.0,Bachelors,Management,0.0,2-5 Miles,North America,69.0,1,80.0
51.0,Melanie,C,Gonzales,M,F,2.0,1.0,High School,Professional,2.0,10+ Miles,North America,68.0,1,80.0
52.0,Lucas,P,Smith,M,M,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,68.0,0,80.0
53.0,Chase,A,Bell,S,M,2.0,1.0,High School,Professional,2.0,10+ Miles,North America,68.0,1,80.0
54.0,Eduardo,A,Baker,M,M,2.0,1.0,Partial High School,Skilled Manual,2.0,10+ Miles,North America,68.0,1,80.0
548.0,Grace,M,Johnson,S,F,2.0,1.0,Partial College,Professional,2.0,10+ Miles,North America,67.0,0,80.0
298.0,Roy,A,Alonso,S,M,2.0,1.0,Bachelors,Management,0.0,10+ Miles,North America,68.0,0,80.0
300.0,Thomas,M,Campbell,M,M,2.0,1.0,Bachelors,Management,0.0,10+ Miles,North America,67.0,0,80.0
300.0,Ariana,R,Kelly,M,F,2.0,1.0,Bachelors,Management,0.0,2-5 Miles,North America,68.0,1,80.0
635.0,Sydney,A,Stewart,S,F,2.0,1.0,Partial College,Professional,2.0,10+ Miles,North America,67.0,0,80.0
552.0,Edward,C,Lee,M,M,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,66.0,1,80.0
325.0,Marcus,M,Edwards,M,M,2.0,1.0,Partial College,Professional,1.0,2-5 Miles,North America,67.0,0,80.0
345.0,Kyle,L,Li,M,M,4.0,2.0,Partial College,Professional,1.0,10+ Miles,North America,66.0,0,80.0
347.0,Bailey,A,Turner,M,F,4.0,2.0,Partial College,Professional,1.0,10+ Miles,North America,67.0,0,80.0
372.0,Nicholas,G,Lewis,M,M,3.0,1.0,Bachelors,Management,1.0,1-2 Miles,North America,67.0,0,80.0
49.0,Chelsea,E,Gonzalez,S,F,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,66.0,1,80.0
642.0,Taylor,A,Coleman,M,F,2.0,1.0,Partial College,Professional,1.0,2-5 Miles,North America,66.0,0,80.0
552.0,Destiny,S,Brooks,M,F,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,66.0,0,80.0
298.0,Carson,G,Alexander,M,M,2.0,1.0,Partial College,Professional,1.0,10+ Miles,North America,65.0,0,65.0
302.0,Laura,A,Liang,M,F,2.0,1.0,Partial College,Professional,2.0,10+ Miles,North America,66.0,0,80.0
310.0,Colin,A,Gao,M,M,2.0,1.0,Partial College,Professional,2.0,2-5 Miles,North America,66.0,1,80.0
331.0,Samuel,A,Campbell,S,M,2.0,1.0,Partial College,Professional,2.0,10+ Miles,North America,66.0,0,80.0
337.0,Austin,B,Li,M,M,2.0,1.0,Partial College,Professional,2.0,10+ Miles,North America,66.0,0,80.0
339.0,Timothy,M,Morris,M,M,4.0,2.0,Partial College,Professional,1.0,1-2 Miles,North America,66.0,0,80.0
360.0,Sophia,D,Gonzalez,M,F,4.0,2.0,Partial College,Professional,1.0,2-5 Miles,North America,66.0,0,80.0
374.0,Abigail,A,Simmons,M,F,4.0,2.0,Partial College,Professional,2.0,10+ Miles,North America,66.0,1,80.0
383.0,Alexandria,L,Foster,S,F,2.0,1.0,Partial High School,Skilled Manual,2.0,10+ Miles,North America,65.0,0,65.0
637.0,Richard,C,Young,M,M,2.0,1.0,Partial High School,Skilled Manual,2.0,10+ Miles,North America,64.0,0,65.0
54.0,Thomas,A,Li,M,M,2.0,1.0,Partial High School,Skilled Manual,3.0,2-5 Miles,North America,65.0,1,65.0
634.0,Fernando,E,Washington,S,M,2.0,1.0,High School,Professional,2.0,10+ Miles,North America,65.0,0,65.0
58.0,Megan,A,Reed,M,F,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,65.0,1,65.0
310.0,Shawn,D,Nath,M,M,2.0,1.0,High School,Professional,2.0,10+ Miles,North America,65.0,0,65.0
299.0,Isabella,A,Martin,M,F,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,65.0,1,65.0
641.0,Madeline,A,Young,M,F,2.0,1.0,High School,Professional,2.0,2-5 Miles,North America,64.0,1,65.0
52.0,Justin,M,Hughes,S,M,4.0,3.0,Partial College,Professional,1.0,10+ Miles,North America,63.0,1,65.0
315.0,Emily,A,Hughes,M,F,4.0,3.0,Partial College,Professional,1.0,2-5 Miles,North America,64.0,0,65.0
171.0,Calvin,A,Chander,M,M,2.0,3.0,Bachelors,Management,0.0,0-1 Miles,Europe,58.0,0,65.0
178.0,Leah,A,Cai,M,F,2.0,3.0,Bachelors,Management,0.0,5-10 Miles,Europe,59.0,1,65.0
243.0,Larry,C,Ortega,M,M,2.0,4.0,Partial College,Professional,2.0,5-10 Miles,Europe,58.0,1,65.0
254.0,Franklin,K,He,M,M,2.0,4.0,Partial College,Professional,2.0,5-10 Miles,Europe,59.0,1,65.0
220.0,Roberto,D,Suarez,M,M,2.0,1.0,High School,Professional,1.0,2-5 Miles,Europe,59.0,0,65.0
207.0,Elizabeth,J,Rodriguez,M,F,2.0,3.0,Partial College,Professional,0.0,5-10 Miles,Europe,60.0,0,65.0
171.0,Kaitlyn,D,Mitchell,S,F,3.0,4.0,Partial College,Professional,2.0,0-1 Miles,Europe,60.0,1,65.0
206.0,Ann,B,Malhotra,S,F,2.0,4.0,Partial College,Professional,0.0,5-10 Miles,Europe,61.0,1,65.0
218.0,Adrienne,M,Blanco,M,F,2.0,4.0,Partial College,Professional,0.0,5-10 Miles,Europe,61.0,1,65.0
131.0,Karen,E,Smith,S,F,3.0,4.0,High School,Professional,0.0,5-10 Miles,Europe,61.0,1,65.0
120.0,Melody,A,Romero,M,F,3.0,4.0,High School,Professional,0.0,5-10 Miles,Europe,61.0,1,65.0
238.0,Blake,E,Diaz,M,M,3.0,4.0,Partial High School,Professional,0.0,5-10 Miles,Europe,60.0,1,65.0
254.0,Carl,R,Xie,M,M,3.0,4.0,Partial College,Professional,3.0,5-10 Miles,Europe,61.0,1,65.0
208.0,Gabriel,R,Kumar,M,M,2.0,1.0,High School,Professional,2.0,10+ Miles,Europe,62.0,1,65.0
202.0,Walter,C,Alonso,M,M,2.0,3.0,High School,Professional,0.0,2-5 Miles,Europe,62.0,0,65.0
147.0,Jennifer,A,Washington,M,F,3.0,4.0,Partial High School,Professional,0.0,5-10 Miles,Europe,62.0,1,65.0
171.0,Anthony,A,White,M,M,3.0,4.0,Partial College,Professional,3.0,5-10 Miles,Europe,62.0,1,65.0
230.0,Deanna,A,Chandra,M,F,3.0,4.0,Partial College,Professional,3.0,0-1 Miles,Europe,61.0,1,65.0
189.0,Riley,A,Bradley,S,F,3.0,1.0,Partial College,Professional,2.0,10+ Miles,Europe,63.0,0,65.0
199.0,Chad,A,Shen,S,M,5.0,1.0,High School,Professional,2.0,10+ Miles,Europe,72.0,1,80.0
202.0,Katie,A,Chapman,M,F,5.0,0.0,Bachelors,Management,2.0,2-5 Miles,Europe,72.0,0,80.0
542.0,Hunter,A,Thomas,M,M,4.0,3.0,Partial College,Professional,0.0,0-1 Miles,North America,61.0,0,65.0
618.0,Mason,A,Hall,M,M,2.0,1.0,Partial College,Professional,0.0,5-10 Miles,North America,60.0,1,65.0
311.0,Stephanie,E,Hall,M,F,4.0,0.0,Graduate Degree,Management,2.0,2-5 Miles,North America,83.0,0,50.0
160.0,William,A,Thompson,S,M,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,43.0,0,50.0
175.0,Max,A,Ruiz,S,M,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,36.0,0,50.0
208.0,Ernest,V,Sun,S,M,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,37.0,0,50.0
251.0,Rafael,J,Lu,S,M,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,36.0,0,50.0
226.0,Barbara,M,Chen,S,F,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,38.0,0,50.0
644.0,David,D,Coleman,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,54.0,1,65.0
612.0,Sara,F,Bailey,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,55.0,1,65.0
298.0,Robert,C,Williams,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,55.0,1,65.0
612.0,Drew,A,Anand,S,M,4.0,3.0,High School,Skilled Manual,3.0,10+ Miles,North America,55.0,1,65.0
325.0,Robert,L,Russell,S,M,4.0,2.0,High School,Skilled Manual,2.0,2-5 Miles,North America,56.0,1,65.0
345.0,Jenna,A,Campbell,M,F,4.0,2.0,High School,Skilled Manual,2.0,2-5 Miles,North America,55.0,1,65.0
49.0,Xavier,A,Griffin,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,55.0,1,65.0
552.0,Angelica,A,Ross,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,56.0,1,65.0
315.0,Jocelyn,C,Russell,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,55.0,1,65.0
539.0,Ashley,M,Harris,M,F,4.0,2.0,High School,Skilled Manual,2.0,0-1 Miles,North America,57.0,1,65.0
57.0,Wyatt,R,Martinez,M,M,4.0,2.0,High School,Skilled Manual,2.0,2-5 Miles,North America,56.0,1,65.0
60.0,Charles,A,Jones,S,M,0.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,50.0,0,50.0
545.0,Xavier,A,Morgan,S,M,0.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,50.0,0,50.0
548.0,Danielle,A,Richardson,S,F,0.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,North America,49.0,0,50.0
648.0,Caleb,A,Henderson,S,M,0.0,0.0,Graduate Degree,Professional,1.0,2-5 Miles,North America,50.0,1,50.0
326.0,Andrea,K,King,S,F,0.0,0.0,Graduate Degree,Professional,1.0,2-5 Miles,North America,50.0,1,50.0
347.0,Mason,L,Richardson,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,57.0,1,65.0
631.0,Abigail,M,Long,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,57.0,1,65.0
58.0,Julia,R,Long,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,2-5 Miles,North America,58.0,1,65.0
359.0,Alexis,H,Hall,M,F,4.0,3.0,Bachelors,Professional,0.0,2-5 Miles,North America,58.0,0,65.0
329.0,Andrea,M,Gonzalez,M,F,4.0,3.0,Bachelors,Professional,0.0,2-5 Miles,North America,58.0,0,65.0
315.0,Timothy,E,Mitchell,S,M,1.0,0.0,Graduate Degree,Professional,1.0,0-1 Miles,North America,58.0,1,65.0
49.0,Chloe,V,Miller,S,F,2.0,0.0,Graduate Degree,Professional,1.0,0-1 Miles,North America,58.0,1,65.0
314.0,Danielle,A,Ramirez,M,F,5.0,5.0,Graduate Degree,Professional,3.0,10+ Miles,North America,58.0,0,65.0
64.0,Eduardo,M,Perez,S,M,5.0,5.0,Graduate Degree,Professional,3.0,10+ Miles,North America,57.0,1,65.0
616.0,Logan,H,Miller,M,M,3.0,2.0,Bachelors,Professional,1.0,2-5 Miles,North America,59.0,1,65.0
632.0,Arianna,C,Ramirez,M,F,1.0,0.0,Bachelors,Professional,1.0,2-5 Miles,North America,59.0,1,65.0
316.0,Melanie,A,Washington,M,F,1.0,0.0,Bachelors,Professional,1.0,2-5 Miles,North America,59.0,1,65.0
316.0,Charles,R,Carter,M,M,1.0,0.0,Bachelors,Professional,1.0,2-5 Miles,North America,59.0,1,65.0
553.0,Hunter,G,Li,S,M,1.0,0.0,Bachelors,Professional,1.0,2-5 Miles,North America,58.0,1,65.0
57.0,Katherine,Z,Stewart,S,F,1.0,0.0,Bachelors,Professional,1.0,0-1 Miles,North America,58.0,1,65.0
609.0,Pedro,A,Madan,M,M,5.0,4.0,Graduate Degree,Professional,1.0,2-5 Miles,North America,59.0,0,65.0
60.0,Hailey,A,Stewart,S,F,5.0,4.0,Graduate Degree,Professional,0.0,0-1 Miles,North America,59.0,1,65.0
31.0,Mitchell,M,Shen,S,M,1.0,0.0,Graduate Degree,Management,0.0,0-1 Miles,Pacific,48.0,1,50.0
16.0,Joe,M,Schmidt,M,M,1.0,0.0,Graduate Degree,Management,0.0,0-1 Miles,Pacific,48.0,1,50.0
11.0,Jessie,C,Moreno,M,F,1.0,0.0,Graduate Degree,Management,0.0,0-1 Miles,Pacific,47.0,1,50.0
14.0,Barry,A,Sai,M,M,2.0,2.0,Bachelors,Professional,1.0,0-1 Miles,Pacific,49.0,1,50.0
37.0,Eddie,A,Ortega,M,M,2.0,0.0,Bachelors,Professional,0.0,2-5 Miles,Pacific,47.0,1,50.0
25.0,Tommy,A,Goel,S,M,2.0,2.0,Bachelors,Professional,1.0,0-1 Miles,Pacific,48.0,1,50.0
25.0,Latoya,F,Tang,M,F,2.0,2.0,Bachelors,Professional,1.0,0-1 Miles,Pacific,49.0,1,50.0
15.0,Gregory,C,Raje,M,M,5.0,5.0,Bachelors,Professional,3.0,10+ Miles,Pacific,48.0,0,50.0
5.0,Mallory,P,Moreno,S,F,1.0,0.0,Graduate Degree,Management,1.0,2-5 Miles,Pacific,47.0,1,50.0
15.0,Valerie,A,Lu,S,F,1.0,0.0,Graduate Degree,Management,2.0,0-1 Miles,Pacific,47.0,1,50.0
36.0,Faith,A,Gray,S,F,5.0,5.0,Bachelors,Professional,3.0,10+ Miles,Pacific,50.0,0,50.0
30.0,Carly,A,Shen,M,F,5.0,5.0,Bachelors,Professional,0.0,10+ Miles,Pacific,50.0,0,50.0
22.0,Raquel,Z,Romero,M,F,5.0,5.0,Bachelors,Professional,0.0,10+ Miles,Pacific,50.0,0,50.0
40.0,Maurice,A,She,S,M,5.0,5.0,Graduate Degree,Management,3.0,0-1 Miles,Pacific,51.0,0,65.0
20.0,Calvin,S,Jai,S,M,5.0,5.0,Graduate Degree,Management,3.0,0-1 Miles,Pacific,51.0,0,65.0
5.0,Stanley,J,Rana,M,M,5.0,5.0,Bachelors,Professional,3.0,0-1 Miles,Pacific,51.0,0,65.0
23.0,Calvin,A,Andersen,M,M,3.0,3.0,Bachelors,Professional,1.0,0-1 Miles,Pacific,52.0,0,65.0
22.0,Kelsey,R,Shen,S,F,0.0,0.0,Bachelors,Professional,1.0,5-10 Miles,Pacific,49.0,1,50.0
23.0,Heidi,L,Martinez,S,F,0.0,0.0,Bachelors,Professional,1.0,5-10 Miles,Pacific,49.0,0,50.0
23.0,Mason,E,Lopez,M,M,3.0,3.0,Bachelors,Professional,2.0,5-10 Miles,Pacific,53.0,0,65.0
16.0,Marie,A,Sanchez,S,F,4.0,4.0,Bachelors,Professional,3.0,10+ Miles,Pacific,53.0,0,65.0
17.0,Karla,E,Shen,M,F,4.0,4.0,Bachelors,Professional,3.0,10+ Miles,Pacific,53.0,0,65.0
